prompt_id,text,source_benchmark,source_dataset
mirage:naturalqa:09e2931c-09fa-4db9-a4b5-39c2f97d7cb6,where is the american athletic conference championship game held,MIRAGE,naturalqa
mirage:naturalqa:523963b0-6f8b-4427-b67d-b04b8542c271,where is the calf of the leg located,MIRAGE,naturalqa
mirage:naturalqa:56c2113e-6eef-4704-b207-6a20d7cbfd99,who lives the longest in the united states,MIRAGE,naturalqa
mirage:naturalqa:f5e7f92e-b375-4b1b-8c2b-bbebbe6f088d,whats the name of the kellogg's rooster,MIRAGE,naturalqa
mirage:naturalqa:3773d9b3-8b65-4ea7-9bc0-6f5d630a9157,who wrote i always get lucky with you,MIRAGE,naturalqa
mirage:naturalqa:29945fae-1d47-4ec8-914e-2f5503690316,in which topology is the central connecting device known as a multistation access unit (mau),MIRAGE,naturalqa
mirage:naturalqa:e1ff5db2-763f-42dd-8c30-9ad311a99bc3,where is port au prince located in haiti,MIRAGE,naturalqa
mirage:naturalqa:051d0674-57d0-4858-8a7e-edc2f540c4bd,who bombed guernica during the spanish civil war,MIRAGE,naturalqa
mirage:naturalqa:54323a49-f4c1-44a9-b839-c63e1315795c,when did wirral postcode change from l to ch,MIRAGE,naturalqa
mirage:naturalqa:5030660f-c2de-4bb2-a1f1-613c48fcd8f3,who did man city beat to win the league,MIRAGE,naturalqa
mirage:naturalqa:815a3cc3-fb1d-4e54-86fd-e74ff42c6470,in the canterbury tales who is the prioress,MIRAGE,naturalqa
mirage:naturalqa:f1c1176e-4ae9-4ed1-9220-89ad1a64396a,where does lost in the barrens take place,MIRAGE,naturalqa
mirage:naturalqa:152dca22-09f0-4340-acb4-e32ce05c16dd,what three main things does a soundscape include,MIRAGE,naturalqa
mirage:naturalqa:d4d369d2-a8e6-4aba-9d96-9fee7f4adc22,when did the dockers play in the grand final,MIRAGE,naturalqa
mirage:naturalqa:c62a29de-1805-488b-b434-a44360118e04,who plays aladdin in once upon a time,MIRAGE,naturalqa
mirage:naturalqa:688355ce-81bb-43d2-86c1-0d44dddfa5ed,who founded the first early childhood education program,MIRAGE,naturalqa
mirage:naturalqa:04615435-ce54-410d-abb5-35bce105132d,how many hms hood's have there been,MIRAGE,naturalqa
mirage:naturalqa:7cd1f303-e11a-414d-a554-0e4115cebf8c,who played guitar on midnight at the oasis,MIRAGE,naturalqa
mirage:naturalqa:20bf4a26-5973-4095-b296-2e358cf3b14e,when is vip 2 release date in india,MIRAGE,naturalqa
mirage:naturalqa:72e13db3-1f37-40be-afbd-bc1d12b4819b,who is betagold in the gospel according to larry,MIRAGE,naturalqa
mirage:naturalqa:2a02748f-f4e7-4d5f-953c-a0a5305d18e1,who does yankumi end up with in gokusen,MIRAGE,naturalqa
mirage:naturalqa:b505c6f7-4440-4848-9651-6b8ac9ffb4d2,who sings new york city with the chainsmokers,MIRAGE,naturalqa
mirage:naturalqa:7809a3bf-da7a-4af6-8745-773a62e19649,how many shipwrecks are there in the great lakes,MIRAGE,naturalqa
mirage:naturalqa:6915c9b5-98b7-4bd9-8505-8506c34c8a49,where are hogs and pigs raised in the world,MIRAGE,naturalqa
mirage:naturalqa:99a3f862-71d4-41e0-8cd6-8492e383513b,in quebec which bill of rights takes precedence that of quebec or that of canada,MIRAGE,naturalqa
mirage:naturalqa:6f1aa1db-dc9a-4afc-8a56-a6f425bd967f,what season of big brother was vanessa on,MIRAGE,naturalqa
mirage:naturalqa:021fb235-0c79-40f0-ae6b-cce4d3cc08dd,what do you call a car without a roof,MIRAGE,naturalqa
mirage:naturalqa:0de2924f-f178-49dd-ad81-73f12d1cdbc9,what is the biggest cash crop in kentucky,MIRAGE,naturalqa
mirage:naturalqa:2e8868d3-7056-41ae-9eaa-1202b7e56ef7,where are the green mountains located on a map,MIRAGE,naturalqa
mirage:naturalqa:5e1a5ef8-b61b-4c70-bcca-a1df4361dcdd,where does thunder bay get its name from,MIRAGE,naturalqa
mirage:naturalqa:c9821152-e4ad-4d74-ad2b-d135aee10ece,what was added to the illinois state flag in 1969,MIRAGE,naturalqa
mirage:naturalqa:4a2d0e3e-0a2a-4153-a675-1d3230b4c54c,when was the first ever zumba instructor training conducted,MIRAGE,naturalqa
mirage:naturalqa:e3afa1f9-49db-44f4-b45a-a43edca52284,who does the voiceover for ice road truckers,MIRAGE,naturalqa
mirage:naturalqa:5b52b353-87e5-4bcc-a1c1-0131a2a067ba,what is the meaning of bandar in english,MIRAGE,naturalqa
mirage:naturalqa:5f4e44ba-b3df-4f2c-ad8d-4ff9ab42946b,who is the managing director of access bank,MIRAGE,naturalqa
mirage:naturalqa:7aa1d8c3-0fe9-4b5e-ab14-c32deb8a79b8,who brought the first lemon seeds to america,MIRAGE,naturalqa
mirage:naturalqa:7f0c5861-b758-4b93-8772-fee18d10ea1a,where was a major strike held in poland,MIRAGE,naturalqa
mirage:naturalqa:d9f492c3-1d13-4ca7-ad9c-2b9c90d67898,what do they call snowboarders in johnny tsunami,MIRAGE,naturalqa
mirage:naturalqa:245117b1-0d57-41b8-b4b5-6556234ad020,uae minister of foreign affairs and international cooperation,MIRAGE,naturalqa
mirage:naturalqa:c846b978-a3dc-4995-ab3a-bbef2fe0af23,where are the walking legs of crustaceans found,MIRAGE,naturalqa
mirage:naturalqa:43a0fd28-97c4-4d61-ae56-a5be74703b47,misfits who does simon lose his virginity to,MIRAGE,naturalqa
mirage:naturalqa:9f8fcf86-032a-4143-aadc-7c9337d56dd4,how many horse hairs are on a violin bow,MIRAGE,naturalqa
mirage:naturalqa:505cebdd-1d75-435a-ae53-6e7940ef82c2,when were electric trains introduced in the uk,MIRAGE,naturalqa
mirage:naturalqa:0e721a84-eb90-4963-b8b1-5545cfd445e2,where is battleground 2017 going to be at,MIRAGE,naturalqa
mirage:naturalqa:43098409-2266-4a7b-8ec6-f82973449e38,the kinked demand curve in oligopoly is used to explain,MIRAGE,naturalqa
mirage:naturalqa:8cdc687d-016f-43b7-9c5e-27f6242502c6,official residence of south african president in cape town,MIRAGE,naturalqa
mirage:naturalqa:dded9671-7952-4b74-8a33-a9f6fc09b358,where are chief cells found in the stomach,MIRAGE,naturalqa
mirage:naturalqa:ebd70ce3-d9bc-4649-b008-cffad43345d8,what type of chemicals are dhea and androstenedione,MIRAGE,naturalqa
mirage:naturalqa:c45ba315-e340-4d12-8088-c02f5fcc147f,when was the last time china was in the world cup,MIRAGE,naturalqa
mirage:naturalqa:8830b86a-46bf-467d-8cd3-be7fe70fc28d,the school of gymnastics is called in athens as,MIRAGE,naturalqa
mirage:naturalqa:69ee4b9d-a056-450d-af8d-7d667ec0b444,who played larry mondello in leave it to beaver,MIRAGE,naturalqa
mirage:naturalqa:5b37b2fc-3915-474f-947a-3f9e0e9e2646,how many islands are there in the polynesian triangle,MIRAGE,naturalqa
mirage:naturalqa:7e0df936-63c5-48b8-a0dd-e249b9937563,who plays noel kahn in pretty little liars,MIRAGE,naturalqa
mirage:naturalqa:b3304fa8-c8d7-459e-b7c3-99c7de8236b9,who sang the original version of my maria,MIRAGE,naturalqa
mirage:naturalqa:55ef4a51-9f59-4102-a803-0d28424a21fd,where does laughter come from in the body,MIRAGE,naturalqa
mirage:naturalqa:027feee9-fcd1-448d-9dd3-d0db11d75431,who sang if you're looking for a way out,MIRAGE,naturalqa
mirage:naturalqa:63947709-9039-44b4-99d6-5b00d6a8d9f2,tenderness on pressure at mcburney point is a diagnostic indicator of,MIRAGE,naturalqa
mirage:naturalqa:aa8c4e25-28af-4ade-b29b-badbb76049ff,man's best friend movie what kind of dog,MIRAGE,naturalqa
mirage:naturalqa:ceca0598-8e1a-4131-95d6-3dd364401ff8,man who ran for president with boot on head,MIRAGE,naturalqa
mirage:naturalqa:79ad5f3d-6431-4d05-9b12-a2cfe1cddbc0,who played the role of shakuni in mahabharat 2013,MIRAGE,naturalqa
mirage:naturalqa:758fc9ad-29a3-4fa5-bb61-7102f6d4f36d,what is the largest outdoor mall in america,MIRAGE,naturalqa
mirage:naturalqa:653737fc-1f49-417d-9a02-d700beefa86c,where did they film hot tub time machine,MIRAGE,naturalqa
mirage:naturalqa:297af2a1-2dc9-41c6-836c-5722890287af,when does kindred spirits come back on 2017,MIRAGE,naturalqa
mirage:naturalqa:6f8e96a6-b18b-4618-887f-8bf41c1cccf9,who is alma the younger in the book of mormon,MIRAGE,naturalqa
mirage:naturalqa:f5058627-5b62-42df-b21d-3d64558e8862,when were state pensions introduced in the uk,MIRAGE,naturalqa
mirage:naturalqa:de809bce-d245-4dc6-be3d-a6f9ee629a51,how many villages are there in phek district,MIRAGE,naturalqa
mirage:naturalqa:4efa7b5a-078b-4f42-aeec-e682f6cc8395,when did baseball players stop leaving their gloves on the field,MIRAGE,naturalqa
mirage:naturalqa:55b7dd57-02fe-4ab1-9265-b79705942fda,who migrated to south australia in the colonial era,MIRAGE,naturalqa
mirage:naturalqa:bf91f1bb-7a30-430c-89f2-fcfbd94851bb,where was the first world youth day held,MIRAGE,naturalqa
mirage:naturalqa:f96199f8-822a-4da3-875c-9b9e93ed486c,where is shoal creek golf course in alabama,MIRAGE,naturalqa
mirage:naturalqa:1212eef7-c458-4ebf-9590-f02668dc3661,when did amsterdam become capital of the netherlands,MIRAGE,naturalqa
mirage:naturalqa:99d22ddd-b4d4-4853-b664-3e405a891b81,when was new york taken by the british,MIRAGE,naturalqa
mirage:naturalqa:9be437c6-dc80-4b15-8780-7641a0ee9e44,miss world japan 2016 is a great grand child of a former chief minister of,MIRAGE,naturalqa
mirage:naturalqa:a71de356-b407-484f-9eae-849e4df3df51,rick and morty episode where rick freezes time,MIRAGE,naturalqa
mirage:naturalqa:2c3670b4-8b36-45c0-a4b3-ca45128d9a29,who plays doug witter on dawson's creek,MIRAGE,naturalqa
mirage:naturalqa:3d41cf3a-aeb0-45a8-b6b3-5a13493b0dcc,who played mr dewey on saved by the bell,MIRAGE,naturalqa
mirage:naturalqa:d0479c19-fc57-4c1c-ae73-acba64f75bc5,where does the last name calderon originate from,MIRAGE,naturalqa
mirage:naturalqa:2377edfe-7f7e-4120-8bd2-146528ba34ec,first blues artist to play the electric guitar,MIRAGE,naturalqa
mirage:naturalqa:7fc233f3-14f0-4d6c-85b5-76bd3f5b8ec4,where had the man set a fire in 2006 for which he was also arrested and charged,MIRAGE,naturalqa
mirage:naturalqa:69dd219c-1710-4040-bfec-fc7f552b853a,who gets cut in half in bone tomahawk,MIRAGE,naturalqa
mirage:naturalqa:1f28ec36-e8ac-4dcb-8153-3a4ebf9925e9,who sings tell me if you still care,MIRAGE,naturalqa
mirage:naturalqa:21205cca-d5ee-466f-ae7f-d3ae6b628066,when was the first open university established in india,MIRAGE,naturalqa
mirage:naturalqa:a4dd402e-2495-481b-bd05-b098edf9e66a,who sang amen in lilies of the field,MIRAGE,naturalqa
mirage:naturalqa:d3e3f147-13b5-4dba-a612-1bc61b326ece,what kind of clams are used for clam strips,MIRAGE,naturalqa
mirage:naturalqa:f9d9a717-8917-47ea-8542-51c7911335a1,when does the school year start in taiwan,MIRAGE,naturalqa
mirage:naturalqa:24707889-4468-40eb-9a43-8a9ef7fc92d3,who was donald fisher married to in home and away,MIRAGE,naturalqa
mirage:naturalqa:f641f3cd-33f7-4b94-97a4-43d648ab108a,according to daniel 7 what did daniel see in his dream,MIRAGE,naturalqa
mirage:naturalqa:e4e23bd6-581d-4273-907b-5d0d4238ecbd,what ocean zone does the frilled shark live in,MIRAGE,naturalqa
mirage:naturalqa:7dbdf842-410c-464c-aace-fc26bdb21953,who sings must be the music that's turning me on,MIRAGE,naturalqa
mirage:naturalqa:c95dc789-b9ab-4cff-8104-bea8f86c9a05,how many games did the oakland raiders win last year,MIRAGE,naturalqa
mirage:naturalqa:eaad3ff2-057a-4129-b451-3742dadc5835,when does edge of the empire take place,MIRAGE,naturalqa
mirage:naturalqa:4920affd-3eb6-4499-a91b-0e17c5f2d89e,who sang i got bills i gotta pay,MIRAGE,naturalqa
mirage:naturalqa:4b6e2d40-14c0-4da3-8e61-3f2d72999cee,who plays the voice of steel in max steel,MIRAGE,naturalqa
mirage:naturalqa:60aeb348-bbab-4b05-8048-b4f978842084,where was the trail of the lonesome pine filmed,MIRAGE,naturalqa
mirage:naturalqa:d5d2f72d-5e8e-4bcf-84ee-b7fc35445d00,who sings the song you light up my life,MIRAGE,naturalqa
mirage:naturalqa:b4da35f5-eef5-4203-ac34-1c8f3fc55360,where is the mls all star game being played,MIRAGE,naturalqa
mirage:naturalqa:a855c125-211a-4d2d-bb2f-cbef2aa13484,when was here i am to worship written,MIRAGE,naturalqa
mirage:naturalqa:68874f28-11d5-46a7-89aa-231747eef6fe,who has the most home runs in red sox history,MIRAGE,naturalqa
mirage:naturalqa:2a59ea78-bd80-4e16-9fe6-16475ca0be32,who won last year’s timico cheltenham gold cup,MIRAGE,naturalqa
mirage:naturalqa:542da057-8afa-4e86-bc3e-b923edfc30d0,who played superman in the hindi version of the film in 1987,MIRAGE,naturalqa
mirage:naturalqa:39d87ea8-d472-493e-99a7-98eb293bbcac,what is the meaning of the name fernanda,MIRAGE,naturalqa
mirage:naturalqa:c215ffca-72fa-45d2-ab78-15efe0ff46ad,who wrote all the way home tamar braxton,MIRAGE,naturalqa
mirage:naturalqa:29f38b3b-2a85-48b3-9ad6-dbd683358700,where are caucasus mountains located on a map,MIRAGE,naturalqa
mirage:naturalqa:56ae02be-a365-4ece-8bb1-aed30a46b89b,when was the first comprehensive school opened in england,MIRAGE,naturalqa
mirage:naturalqa:94046dae-dcd1-47f5-9247-d852c67d8718,who played mary mae ward on general hospital,MIRAGE,naturalqa
mirage:naturalqa:4811110c-2c79-4067-ae44-8e13574691d6,where was the very first tarzan movie filmed in 1917,MIRAGE,naturalqa
mirage:naturalqa:31d11be4-235d-44a3-b1da-45daae35bd8d,what is a cake of raisins in the bible,MIRAGE,naturalqa
mirage:naturalqa:31d55f9e-7c5c-4064-8315-0c82eb486fdf,when was the place de la bastille built,MIRAGE,naturalqa
mirage:naturalqa:f57eedf4-d73d-4898-874c-334ee249b0ec,what episode of adventure time is lemongrab in,MIRAGE,naturalqa
mirage:naturalqa:e44e6bbb-d6d5-427b-b5ab-6dd529d9cd2a,who played chips girlfriend polly on my three sons,MIRAGE,naturalqa
mirage:naturalqa:7c245f5a-537b-4ed2-a34d-b666bb67ed50,where did they film the movie summer rental,MIRAGE,naturalqa
mirage:naturalqa:3e2ff7f9-e444-4b0d-be53-d4b8c782fb01,when was the last time mount cameroon erupted,MIRAGE,naturalqa
mirage:naturalqa:3bc5db08-7df7-48f5-a51a-586bdebe6956,who does michael marry in the wedding plan,MIRAGE,naturalqa
mirage:naturalqa:c2e8d677-ef0d-413f-88d1-3d0b4c818c87,what is the meaning of nilesh in hindi,MIRAGE,naturalqa
mirage:naturalqa:b9472c74-98e5-4d0e-af17-4b799008badc,when do you need a hearing conservation program,MIRAGE,naturalqa
mirage:naturalqa:278653a4-47ed-4113-a1b0-2399a1ceaf14,what year did molissa fenley perform state of darkness,MIRAGE,naturalqa
mirage:naturalqa:0df93d33-2d5b-4276-873b-eb757ad32a85,who sings she only smokes when she drinks,MIRAGE,naturalqa
mirage:naturalqa:d831815b-772d-4089-a583-a1a5b50e7611,where does the last name atkinson come from,MIRAGE,naturalqa
mirage:naturalqa:8f8d7e0b-8910-4c87-b3a6-c6a2f80c4030,who voiced uncle ted on bobby's world,MIRAGE,naturalqa
mirage:naturalqa:95738924-bcfc-45f8-bd29-48c03c6c4770,when does the champions league group stages start,MIRAGE,naturalqa
mirage:naturalqa:09ee1c68-7198-4fe8-8164-71a171cbd490,what is the top of a pyramid called,MIRAGE,naturalqa
mirage:naturalqa:8c3bf1c1-dc01-45df-b7fa-371dc469aac3,according to john hopkins university what is the color of the universe,MIRAGE,naturalqa
mirage:naturalqa:4b5cd469-ce39-4ef4-ac9b-c7b2a0776cb2,what type of currency is used in afghanistan,MIRAGE,naturalqa
mirage:naturalqa:4c371d64-def0-4cf3-b08e-3fbf3b823aea,who sings zoom zoom zoom and a boom boom,MIRAGE,naturalqa
mirage:naturalqa:4af0944d-c3ec-4a31-b9f0-2bc7dda1f463,who owns the old course hotel st andrews,MIRAGE,naturalqa
mirage:naturalqa:5e819854-8c5e-4dd1-b07f-27b8c227547e,who is talking at the beginning of wale matrimony,MIRAGE,naturalqa
mirage:naturalqa:d4cd764f-d408-48e1-93e8-ce9efb4de994,where is the nehru boat race held in india,MIRAGE,naturalqa
mirage:naturalqa:5e0cc0b2-9bcf-48a2-bce3-87c75710cfb2,when was the temple of hercules victor built,MIRAGE,naturalqa
mirage:naturalqa:3bc6802b-a987-4fca-8105-275e75e77017,who plays papi jr in beverly hills chihuahua 2,MIRAGE,naturalqa
mirage:naturalqa:07eace9c-2b78-4d0e-9858-a8a26501981d,the barkana waterfalls is located in which state,MIRAGE,naturalqa
mirage:naturalqa:e0d764cc-dc8f-4ef2-baed-7af0d5496c70,how many seasons of young dracula are there,MIRAGE,naturalqa
mirage:naturalqa:85313a78-700a-4773-aed0-25ea0b6f74a2,where did andy sail to in the office,MIRAGE,naturalqa
mirage:naturalqa:815e1bd7-6f6f-4027-9e7b-de4a9b24f493,when is the jim jefferies show coming back to comedy central,MIRAGE,naturalqa
mirage:naturalqa:5bb53fb4-f1ab-4334-bfa6-9577eea20b05,when was model secondary school for the deaf founded,MIRAGE,naturalqa
mirage:naturalqa:358f7131-e164-4fd7-98d0-bf5522e53fcb,what is the death penalty in south korea,MIRAGE,naturalqa
mirage:naturalqa:63a37092-fc9d-4c24-95a2-8e14187ec1b2,who owns the golden lamb in lebanon ohio,MIRAGE,naturalqa
mirage:naturalqa:bd0ae995-90b7-4337-8b2e-11f7be1516c5,who wrote lord have mercy on the working man,MIRAGE,naturalqa
mirage:naturalqa:6cc74acc-ff73-4f4c-bfd4-43176e1144e1,who killed missy in a bend in the road,MIRAGE,naturalqa
mirage:naturalqa:09dacc5e-8897-4d63-94d8-fadfcfad51b1,who said have you no sense of decency,MIRAGE,naturalqa
mirage:naturalqa:316834da-31b3-4e50-a7b6-15ddf4c3272e,why was the battle of carnifex ferry important,MIRAGE,naturalqa
mirage:naturalqa:702a5f8b-b978-47c5-8db3-fae23e5dc6e6,where did the battle of corinth take place,MIRAGE,naturalqa
mirage:naturalqa:889f4bb9-3edd-418c-85ba-2dacc801fd56,when did brent barry won the dunk contest,MIRAGE,naturalqa
